provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.027,1.310799999999999965183405947755090892314910888671875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65ae01b-LP-4Z-e3170,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.062,1.310799999999999965183405947755090892314910888671875,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae03e-LP-4Z-e3171,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.064,1.31078999999999989967136571067385375499725341796875,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae040-LP-4Z-e3172,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.164,1.3107800000000000562039303986239247024059295654296875,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae0a4-LP-4Z-e3173,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.302,1.3107699999999999906918901615426875650882720947265625,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae12e-LP-4Z-e3174,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.330,1.3107800000000000562039303986239247024059295654296875,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae14a-LP-4Z-e3175,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.419,1.3107699999999999906918901615426875650882720947265625,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae1a3-LP-4Z-e3176,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.458,1.3107699999999999906918901615426875650882720947265625,1000000,1.310869999999999979678477757261134684085845947265625,1000000,G-3c369d9b-168a65ae1ca-LP-4Z-e3177,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.459,1.3107599999999999251798499244614504277706146240234375,1000000,1.310869999999999979678477757261134684085845947265625,1000000,G-3c369d9b-168a65ae1cb-LP-4Z-e3178,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.476,1.3107599999999999251798499244614504277706146240234375,1000000,1.31092999999999992866150932968594133853912353515625,1000000,G-3c369d9b-168a65ae1dc-LP-4Z-e3179,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.481,1.3107599999999999251798499244614504277706146240234375,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65ae1e1-LP-4Z-e317a,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.487,1.310799999999999965183405947755090892314910888671875,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65ae1e7-LP-4Z-e317b,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.514,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65ae202-LP-4Z-e317c,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.536,1.310799999999999965183405947755090892314910888671875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65ae218-LP-4Z-e317d,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.536,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65ae218-LP-4Z-e317e,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.567,1.3107599999999999251798499244614504277706146240234375,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65ae237-LP-4Z-e317f,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.567,1.3107599999999999251798499244614504277706146240234375,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae237-LP-4Z-e3180,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.594,1.3107699999999999906918901615426875650882720947265625,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae252-LP-4Z-e3181,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.665,1.3107800000000000562039303986239247024059295654296875,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae299-LP-4Z-e3182,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:00.691,1.3107699999999999906918901615426875650882720947265625,1000000,1.3108999999999999541699935434735380113124847412109375,1000000,G-3c369d9b-168a65ae2b3-LP-4Z-e3183,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:01.139,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65ae473-LP-4Z-e3184,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:10.025,1.31078999999999989967136571067385375499725341796875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b0729-LP-4Z-e3185,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:10.025,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b0729-LP-4Z-e3186,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:10.097,1.3107699999999999906918901615426875650882720947265625,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b0771-LP-4Z-e3187,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:10.097,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b0771-LP-4Z-e3188,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:17.000,1.3107599999999999251798499244614504277706146240234375,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2268-LP-4Z-e3189,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:17.859,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b25c3-LP-4Z-e318a,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:19.220,1.3107800000000000562039303986239247024059295654296875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2b14-LP-4Z-e318b,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:19.390,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2bbe-LP-4Z-e318c,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:19.475,1.3107800000000000562039303986239247024059295654296875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2c13-LP-4Z-e318d,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:19.781,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2d45-LP-4Z-e318e,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:19.861,1.3107800000000000562039303986239247024059295654296875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2d95-LP-4Z-e318f,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:19.953,1.3107699999999999906918901615426875650882720947265625,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2df1-LP-4Z-e3190,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.035,1.3107800000000000562039303986239247024059295654296875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2e43-LP-4Z-e3191,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.286,1.31078999999999989967136571067385375499725341796875,1000000,1.3109100000000000196820337805547751486301422119140625,1000000,G-3c369d9b-168a65b2f3e-LP-4Z-e3192,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.286,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b2f3e-LP-4Z-e3193,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.345,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b2f79-LP-4Z-e3194,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.345,1.310799999999999965183405947755090892314910888671875,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65b2f79-LP-4Z-e3195,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.387,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b2fa3-LP-4Z-e3196,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:20.441,1.310799999999999965183405947755090892314910888671875,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65b2fd9-LP-4Z-e3197,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:27.778,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b4c82-LP-4Z-e3198,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:27.839,1.310799999999999965183405947755090892314910888671875,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65b4cbf-LP-4Z-e3199,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:33.919,1.310810000000000030695446184836328029632568359375,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65b647f-LP-4Z-e319a,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:38.689,1.310810000000000030695446184836328029632568359375,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7721-LP-4Z-e319b,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:38.765,1.310810000000000030695446184836328029632568359375,1000000,1.3109500000000000596855898038484156131744384765625,1000000,G-3c369d9b-168a65b776d-LP-4Z-e319c,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:38.978,1.310810000000000030695446184836328029632568359375,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7842-LP-4Z-e319d,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:38.988,1.310820000000000096207486421917565166950225830078125,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b784c-LP-4Z-e319e,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:39.038,1.310810000000000030695446184836328029632568359375,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b787e-LP-4Z-e319f,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:39.073,1.310820000000000096207486421917565166950225830078125,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b78a1-LP-4Z-e31a0,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:39.104,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b78c0-LP-4Z-e31a1,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.097,1.310810000000000030695446184836328029632568359375,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7ca1-LP-4Z-e31a2,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.097,1.310810000000000030695446184836328029632568359375,1000000,1.31092999999999992866150932968594133853912353515625,1000000,G-3c369d9b-168a65b7ca1-LP-4Z-e31a3,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.121,1.3107800000000000562039303986239247024059295654296875,1000000,1.31092999999999992866150932968594133853912353515625,1000000,G-3c369d9b-168a65b7cb9-LP-4Z-e31a4,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.156,1.31078999999999989967136571067385375499725341796875,1000000,1.31092999999999992866150932968594133853912353515625,1000000,G-3c369d9b-168a65b7cdc-LP-4Z-e31a5,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.171,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7ceb-LP-4Z-e31a6,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.401,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7dd1-LP-4Z-e31a7,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.558,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7e6e-LP-4Z-e31a8,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.800,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b7f60-LP-4Z-e31a9,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:40.999,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b8027-LP-4Z-e31aa,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:43.401,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b8989-LP-4Z-e31ab,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:43.780,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b8b04-LP-4Z-e31ac,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:48.300,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65b9cac-LP-4Z-e31ad,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:54.326,1.31078999999999989967136571067385375499725341796875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65bb436-LP-4Z-e31ae,1,Active,MQ
LP-4,OCX1,GBPUSD,02.01.2019 00:00:54.626,1.310799999999999965183405947755090892314910888671875,1000000,1.310939999999999994173549566767178475856781005859375,1000000,G-3c369d9b-168a65bb562-LP-4Z-e31af,1,Active,MQ
