provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.006,0.72716999999999998305355575212161056697368621826171875,1000000,0.72721000000000002305711177541525103151798248291015625,2000000,G-3c369d2f-168a65ae006-LP-2U-f9ab0,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.081,0.727160000000000028563817977556027472019195556640625,2000000,0.72721000000000002305711177541525103151798248291015625,2000000,G-3c369d2f-168a65ae051-LP-2U-f9ab1,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.157,0.72716999999999998305355575212161056697368621826171875,1000000,0.72721000000000002305711177541525103151798248291015625,2000000,G-3c369d2f-168a65ae09d-LP-2U-f9ab2,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.307,0.727160000000000028563817977556027472019195556640625,2000000,0.72721000000000002305711177541525103151798248291015625,2000000,G-3c369d2f-168a65ae133-LP-2U-f9ab3,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.331,0.7271499999999999630517777404747903347015380859375,1000000,0.72719999999999995754507153833401389420032501220703125,1000000,G-3c369d2f-168a65ae14b-LP-2U-f9ab4,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.530,0.72714000000000000856203996590920723974704742431640625,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d2f-168a65ae212-LP-2U-f9ab5,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.551,0.72714000000000000856203996590920723974704742431640625,1000000,0.72718000000000004856559598920284770429134368896484375,1000000,G-3c369d2f-168a65ae227-LP-2U-f9ab6,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.607,0.7271300000000000540723021913436241447925567626953125,1000000,0.72718000000000004856559598920284770429134368896484375,2000000,G-3c369d2f-168a65ae25f-LP-2U-f9ab7,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.608,0.7271199999999999885602619542623870074748992919921875,2000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65ae260-LP-2U-f9ab8,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.656,0.7271300000000000540723021913436241447925567626953125,1000000,0.72716999999999998305355575212161056697368621826171875,1000000,G-3c369d2f-168a65ae290-LP-2U-f9ab9,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:00.746,0.7271300000000000540723021913436241447925567626953125,3000000,0.72718000000000004856559598920284770429134368896484375,2000000,G-3c369d2f-168a65ae2ea-LP-2U-f9aba,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:01.850,0.7271300000000000540723021913436241447925567626953125,2000000,0.72718000000000004856559598920284770429134368896484375,3000000,G-3c369d2f-168a65ae73a-LP-2U-f9abb,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:01.908,0.7271199999999999885602619542623870074748992919921875,2000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65ae774-LP-2U-f9abc,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:01.956,0.7271199999999999885602619542623870074748992919921875,2000000,0.72716999999999998305355575212161056697368621826171875,3000000,G-3c369d2f-168a65ae7a4-LP-2U-f9abd,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:01.981,0.7271199999999999885602619542623870074748992919921875,2000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65ae7bd-LP-2U-f9abe,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:02.206,0.72711000000000003407052417969680391252040863037109375,1000000,0.727160000000000028563817977556027472019195556640625,1000000,G-3c369d2f-168a65ae89e-LP-2U-f9abf,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:02.213,0.7271199999999999885602619542623870074748992919921875,1000000,0.727160000000000028563817977556027472019195556640625,1000000,G-3c369d2f-168a65ae8a5-LP-2U-f9ac0,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:02.231,0.7271199999999999885602619542623870074748992919921875,2000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65ae8b7-LP-2U-f9ac1,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:02.281,0.7271199999999999885602619542623870074748992919921875,3000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65ae8e9-LP-2U-f9ac2,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:02.306,0.7271300000000000540723021913436241447925567626953125,2000000,0.72716999999999998305355575212161056697368621826171875,1000000,G-3c369d2f-168a65ae902-LP-2U-f9ac3,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:02.331,0.7271300000000000540723021913436241447925567626953125,2000000,0.72718000000000004856559598920284770429134368896484375,2000000,G-3c369d2f-168a65ae91b-LP-2U-f9ac4,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:03.941,0.7271300000000000540723021913436241447925567626953125,1000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65aef65-LP-2U-f9ac5,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:04.031,0.7271199999999999885602619542623870074748992919921875,2000000,0.72716999999999998305355575212161056697368621826171875,2000000,G-3c369d2f-168a65aefbf-LP-2U-f9ac6,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:04.091,0.7271300000000000540723021913436241447925567626953125,2000000,0.72716999999999998305355575212161056697368621826171875,1000000,G-3c369d2f-168a65aeffb-LP-2U-f9ac7,1,Active,MQ
LP-2,STRM-2,AUDUSD,02.01.2019 00:00:09.172,0.7271300000000000540723021913436241447925567626953125,3000000,0.72718000000000004856559598920284770429134368896484375,2000000,G-3c369d2f-168a65b03d4-LP-2U-f9ac8,1,Active,MQ
