provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.132,1.3126400000000000289901436190120875835418701171875,1000000,1.312780000000000057980287238024175167083740234375,1000000,G-3c369d65-168a65ae084-LP-5Z-66207,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.141,1.3126400000000000289901436190120875835418701171875,1000000,1.3127899999999999014477225500741042196750640869140625,1000000,G-3c369d65-168a65ae08d-LP-5Z-66208,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.155,1.3126400000000000289901436190120875835418701171875,1000000,1.312780000000000057980287238024175167083740234375,1000000,G-3c369d65-168a65ae09b-LP-5Z-66209,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.210,1.312650000000000094502183856093324720859527587890625,1000000,1.3127999999999999669597627871553413569927215576171875,1000000,G-3c369d65-168a65ae0d2-LP-5Z-6620a,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.220,1.312689999999999912461134954355657100677490234375,1000000,1.3128299999999999414512785733677446842193603515625,1000000,G-3c369d65-168a65ae0dc-LP-5Z-6620b,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.235,1.312699999999999977973175191436894237995147705078125,1000000,1.312840000000000006963318810448981821537017822265625,1000000,G-3c369d65-168a65ae0eb-LP-5Z-6620c,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.273,1.312699999999999977973175191436894237995147705078125,1000000,1.31285000000000007247535904753021895885467529296875,1000000,G-3c369d65-168a65ae111-LP-5Z-6620d,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.336,1.31271000000000004348521542851813137531280517578125,1000000,1.31285000000000007247535904753021895885467529296875,1000000,G-3c369d65-168a65ae150-LP-5Z-6620e,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.356,1.312699999999999977973175191436894237995147705078125,1000000,1.3128299999999999414512785733677446842193603515625,1000000,G-3c369d65-168a65ae164-LP-5Z-6620f,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.593,1.31271000000000004348521542851813137531280517578125,1000000,1.312840000000000006963318810448981821537017822265625,1000000,G-3c369d65-168a65ae251-LP-5Z-66210,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:00.632,1.31271000000000004348521542851813137531280517578125,1000000,1.31285000000000007247535904753021895885467529296875,1000000,G-3c369d65-168a65ae278-LP-5Z-66211,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:01.853,1.31271000000000004348521542851813137531280517578125,1000000,1.3128599999999999159427943595801480114459991455078125,1000000,G-3c369d65-168a65ae73d-LP-5Z-66212,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.031,1.312699999999999977973175191436894237995147705078125,1000000,1.312840000000000006963318810448981821537017822265625,1000000,G-3c369d65-168a65b2e3f-LP-5Z-66213,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.041,1.3126700000000000034816594052244909107685089111328125,1000000,1.3128200000000000979838432613178156316280364990234375,1000000,G-3c369d65-168a65b2e49-LP-5Z-66214,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.051,1.312650000000000094502183856093324720859527587890625,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b2e53-LP-5Z-66215,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.072,1.3126599999999999379696191681432537734508514404296875,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b2e68-LP-5Z-66216,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.131,1.312650000000000094502183856093324720859527587890625,1000000,1.3127999999999999669597627871553413569927215576171875,1000000,G-3c369d65-168a65b2ea3-LP-5Z-66217,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.566,1.312650000000000094502183856093324720859527587890625,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b3056-LP-5Z-66218,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.756,1.3126400000000000289901436190120875835418701171875,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b3114-LP-5Z-66219,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:20.831,1.312650000000000094502183856093324720859527587890625,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b315f-LP-5Z-6621a,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.657,1.3126400000000000289901436190120875835418701171875,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b4c09-LP-5Z-6621b,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.756,1.3126599999999999379696191681432537734508514404296875,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b4c6c-LP-5Z-6621c,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.766,1.312650000000000094502183856093324720859527587890625,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b4c76-LP-5Z-6621d,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.779,1.3126599999999999379696191681432537734508514404296875,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b4c83-LP-5Z-6621e,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.789,1.3126700000000000034816594052244909107685089111328125,1000000,1.3128100000000000324718030242365784943103790283203125,1000000,G-3c369d65-168a65b4c8d-LP-5Z-6621f,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.803,1.3126800000000000689936996423057280480861663818359375,1000000,1.3128200000000000979838432613178156316280364990234375,1000000,G-3c369d65-168a65b4c9b-LP-5Z-66220,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.839,1.3126700000000000034816594052244909107685089111328125,1000000,1.3128200000000000979838432613178156316280364990234375,1000000,G-3c369d65-168a65b4cbf-LP-5Z-66221,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.856,1.3126800000000000689936996423057280480861663818359375,1000000,1.3128299999999999414512785733677446842193603515625,1000000,G-3c369d65-168a65b4cd0-LP-5Z-66222,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.881,1.3126700000000000034816594052244909107685089111328125,1000000,1.3128200000000000979838432613178156316280364990234375,1000000,G-3c369d65-168a65b4ce9-LP-5Z-66223,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:27.953,1.3126599999999999379696191681432537734508514404296875,1000000,1.3128200000000000979838432613178156316280364990234375,1000000,G-3c369d65-168a65b4d31-LP-5Z-66224,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:38.698,1.3126800000000000689936996423057280480861663818359375,1000000,1.3128200000000000979838432613178156316280364990234375,1000000,G-3c369d65-168a65b772a-LP-5Z-66225,1,Active,MQ
LP-5,STRM-5,USDCAD,02.01.2019 00:00:38.756,1.3126800000000000689936996423057280480861663818359375,1000000,1.3128299999999999414512785733677446842193603515625,1000000,G-3c369d65-168a65b7764-LP-5Z-66226,1,Active,MQ
