provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.130,1.3126800000000000689936996423057280480861663818359375,1000000,1.3127299999999999524646909776492975652217864990234375,700000,G-3c369d2f-168a65ae082-LP-2U-83de6,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.132,1.312699999999999977973175191436894237995147705078125,1000000,1.3127500000000000834887714518117718398571014404296875,700000,G-3c369d2f-168a65ae084-LP-2U-83de7,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.158,1.312699999999999977973175191436894237995147705078125,1000000,1.31275999999999992695620676386170089244842529296875,700000,G-3c369d2f-168a65ae09e-LP-2U-83de8,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.181,1.312689999999999912461134954355657100677490234375,1000000,1.31275999999999992695620676386170089244842529296875,700000,G-3c369d2f-168a65ae0b5-LP-2U-83de9,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.219,1.312720000000000108997255665599368512630462646484375,1000000,1.312780000000000057980287238024175167083740234375,700000,G-3c369d2f-168a65ae0db-LP-2U-83dea,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.235,1.3127299999999999524646909776492975652217864990234375,1000000,1.3127899999999999014477225500741042196750640869140625,700000,G-3c369d2f-168a65ae0eb-LP-2U-83deb,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.307,1.3127500000000000834887714518117718398571014404296875,1000000,1.3127999999999999669597627871553413569927215576171875,700000,G-3c369d2f-168a65ae133-LP-2U-83dec,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.357,1.3127400000000000179767312147305347025394439697265625,1000000,1.312780000000000057980287238024175167083740234375,700000,G-3c369d2f-168a65ae165-LP-2U-83ded,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.407,1.3127400000000000179767312147305347025394439697265625,1000000,1.3127899999999999014477225500741042196750640869140625,700000,G-3c369d2f-168a65ae197-LP-2U-83dee,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.582,1.3127500000000000834887714518117718398571014404296875,1000000,1.3127999999999999669597627871553413569927215576171875,700000,G-3c369d2f-168a65ae246-LP-2U-83def,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.583,1.3127500000000000834887714518117718398571014404296875,1000000,1.3128100000000000324718030242365784943103790283203125,700000,G-3c369d2f-168a65ae247-LP-2U-83df0,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.587,1.312769999999999992468247000942938029766082763671875,1000000,1.3128200000000000979838432613178156316280364990234375,700000,G-3c369d2f-168a65ae24b-LP-2U-83df1,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.597,1.3127500000000000834887714518117718398571014404296875,1000000,1.3127999999999999669597627871553413569927215576171875,700000,G-3c369d2f-168a65ae255-LP-2U-83df2,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.608,1.3127500000000000834887714518117718398571014404296875,1000000,1.3128100000000000324718030242365784943103790283203125,700000,G-3c369d2f-168a65ae260-LP-2U-83df3,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.632,1.31275999999999992695620676386170089244842529296875,1000000,1.3128100000000000324718030242365784943103790283203125,700000,G-3c369d2f-168a65ae278-LP-2U-83df4,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:00.756,1.3127500000000000834887714518117718398571014404296875,1000000,1.3127999999999999669597627871553413569927215576171875,700000,G-3c369d2f-168a65ae2f4-LP-2U-83df5,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:01.850,1.31275999999999992695620676386170089244842529296875,1000000,1.3128100000000000324718030242365784943103790283203125,700000,G-3c369d2f-168a65ae73a-LP-2U-83df6,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:02.900,1.31275999999999992695620676386170089244842529296875,1000000,1.3128100000000000324718030242365784943103790283203125,900000,G-3c369d2f-168a65aeb54-LP-2U-83df7,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:08.132,1.31275999999999992695620676386170089244842529296875,1000000,1.3128100000000000324718030242365784943103790283203125,700000,G-3c369d2f-168a65affc4-LP-2U-83df8,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:16.319,1.3127500000000000834887714518117718398571014404296875,1000000,1.3127999999999999669597627871553413569927215576171875,700000,G-3c369d2f-168a65b1fbf-LP-2U-83df9,1,Active,MQ
LP-2,STRM-2,USDCAD,02.01.2019 00:00:17.181,1.31275999999999992695620676386170089244842529296875,1000000,1.3127999999999999669597627871553413569927215576171875,700000,G-3c369d2f-168a65b231d-LP-2U-83dfa,1,Active,MQ
