provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:00.405,0.727160000000000028563817977556027472019195556640625,1000000,0.72721999999999997754684954998083412647247314453125,1000000,G-3c369d52-168a65ae195-LP-3Z-868c6,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:00.405,0.727160000000000028563817977556027472019195556640625,1000000,0.72721000000000002305711177541525103151798248291015625,1000000,G-3c369d52-168a65ae195-LP-3Z-868c7,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:00.550,0.72714000000000000856203996590920723974704742431640625,1000000,0.72721000000000002305711177541525103151798248291015625,1000000,G-3c369d52-168a65ae226-LP-3Z-868c8,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:00.550,0.72714000000000000856203996590920723974704742431640625,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65ae226-LP-3Z-868c9,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:02.007,0.72714000000000000856203996590920723974704742431640625,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65ae7d7-LP-3Z-868ca,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:02.007,0.72714000000000000856203996590920723974704742431640625,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65ae7d7-LP-3Z-868cb,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:02.212,0.7271300000000000540723021913436241447925567626953125,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65ae8a4-LP-3Z-868cc,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:02.212,0.7271300000000000540723021913436241447925567626953125,1000000,0.72718000000000004856559598920284770429134368896484375,1000000,G-3c369d52-168a65ae8a4-LP-3Z-868cd,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:02.305,0.7271300000000000540723021913436241447925567626953125,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65ae901-LP-3Z-868ce,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:03.428,0.7271300000000000540723021913436241447925567626953125,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65aed64-LP-3Z-868cf,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:03.428,0.7271300000000000540723021913436241447925567626953125,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65aed64-LP-3Z-868d0,1,Active,MQ
LP-3,STRM-3,AUDUSD,02.01.2019 00:00:07.284,0.7271300000000000540723021913436241447925567626953125,1000000,0.7271900000000000030553337637684307992458343505859375,1000000,G-3c369d52-168a65afc74-LP-3Z-868d1,1,Active,MQ
