provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.230,0.69132000000000004558131649901042692363262176513671875,1000000,0.691429999999999989057641869294457137584686279296875,1000000,G-3c369d65-168a65ae0e6-LP-5Z-4fd43,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.364,0.69132000000000004558131649901042692363262176513671875,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae16c-LP-5Z-4fd44,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.373,0.6913000000000000255795384873636066913604736328125,1000000,0.69144000000000005456968210637569427490234375,1000000,G-3c369d65-168a65ae175-LP-5Z-4fd45,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.383,0.6913000000000000255795384873636066913604736328125,1000000,0.691429999999999989057641869294457137584686279296875,1000000,G-3c369d65-168a65ae17f-LP-5Z-4fd46,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.404,0.691289999999999960067498250282369554042816162109375,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae194-LP-5Z-4fd47,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.442,0.69128000000000000557776047571678645908832550048828125,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae1ba-LP-5Z-4fd48,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.464,0.69128000000000000557776047571678645908832550048828125,1000000,0.69140999999999996905586385764763690531253814697265625,1000000,G-3c369d65-168a65ae1d0-LP-5Z-4fd49,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.508,0.69128000000000000557776047571678645908832550048828125,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae1fc-LP-5Z-4fd4a,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.528,0.6912700000000000510880227011512033641338348388671875,1000000,0.69140999999999996905586385764763690531253814697265625,1000000,G-3c369d65-168a65ae210-LP-5Z-4fd4b,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.599,0.691289999999999960067498250282369554042816162109375,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae257-LP-5Z-4fd4c,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.608,0.6913000000000000255795384873636066913604736328125,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae260-LP-5Z-4fd4d,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.618,0.69128000000000000557776047571678645908832550048828125,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae26a-LP-5Z-4fd4e,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.658,0.691289999999999960067498250282369554042816162109375,1000000,0.69142000000000003456790409472887404263019561767578125,1000000,G-3c369d65-168a65ae292-LP-5Z-4fd4f,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.749,0.69130999999999998006927626192918978631496429443359375,1000000,0.69140999999999996905586385764763690531253814697265625,1000000,G-3c369d65-168a65ae2ed-LP-5Z-4fd50,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:00.759,0.6913000000000000255795384873636066913604736328125,1000000,0.69140999999999996905586385764763690531253814697265625,1000000,G-3c369d65-168a65ae2f7-LP-5Z-4fd51,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:01.911,0.6912700000000000510880227011512033641338348388671875,1000000,0.69137000000000004007461029686965048313140869140625,1000000,G-3c369d65-168a65ae777-LP-5Z-4fd52,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:01.931,0.6912599999999999855759824640699662268161773681640625,1000000,0.69137000000000004007461029686965048313140869140625,1000000,G-3c369d65-168a65ae78b-LP-5Z-4fd53,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:02.112,0.6912599999999999855759824640699662268161773681640625,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65ae840-LP-5Z-4fd54,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:02.232,0.69128000000000000557776047571678645908832550048828125,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65ae8b8-LP-5Z-4fd55,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:02.296,0.6912700000000000510880227011512033641338348388671875,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65ae8f8-LP-5Z-4fd56,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:02.413,0.6912599999999999855759824640699662268161773681640625,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65ae96d-LP-5Z-4fd57,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:03.158,0.6912700000000000510880227011512033641338348388671875,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65aec56-LP-5Z-4fd58,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:04.284,0.6912599999999999855759824640699662268161773681640625,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65af0bc-LP-5Z-4fd59,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:10.050,0.6912599999999999855759824640699662268161773681640625,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65b0742-LP-5Z-4fd5a,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:10.224,0.69123999999999996557420445242314599454402923583984375,1000000,0.6914000000000000145661260830820538103580474853515625,1000000,G-3c369d65-168a65b07f0-LP-5Z-4fd5b,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:12.204,0.69123999999999996557420445242314599454402923583984375,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b0fac-LP-5Z-4fd5c,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:12.221,0.69125000000000003108624468950438313186168670654296875,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b0fbd-LP-5Z-4fd5d,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:13.594,0.6912599999999999855759824640699662268161773681640625,1000000,0.69137000000000004007461029686965048313140869140625,1000000,G-3c369d65-168a65b151a-LP-5Z-4fd5e,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:19.831,0.69128000000000000557776047571678645908832550048828125,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65b2d77-LP-5Z-4fd5f,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:19.842,0.691289999999999960067498250282369554042816162109375,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b2d82-LP-5Z-4fd60,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:21.358,0.69128000000000000557776047571678645908832550048828125,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b336e-LP-5Z-4fd61,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:21.504,0.6912700000000000510880227011512033641338348388671875,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65b3400-LP-5Z-4fd62,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:22.497,0.691289999999999960067498250282369554042816162109375,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65b37e1-LP-5Z-4fd63,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:22.507,0.691289999999999960067498250282369554042816162109375,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b37eb-LP-5Z-4fd64,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:26.038,0.69128000000000000557776047571678645908832550048828125,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b45b6-LP-5Z-4fd65,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:26.048,0.6912700000000000510880227011512033641338348388671875,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65b45c0-LP-5Z-4fd66,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:31.513,0.6912700000000000510880227011512033641338348388671875,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b5b19-LP-5Z-4fd67,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:48.388,0.6912700000000000510880227011512033641338348388671875,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65b9d04-LP-5Z-4fd68,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:52.618,0.69128000000000000557776047571678645908832550048828125,1000000,0.6913899999999999490540858460008166730403900146484375,1000000,G-3c369d65-168a65bad8a-LP-5Z-4fd69,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:55.123,0.6912700000000000510880227011512033641338348388671875,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65bb753-LP-5Z-4fd6a,1,Active,MQ
LP-5,STRM-5,NZDUSD,02.01.2019 00:00:55.240,0.69128000000000000557776047571678645908832550048828125,1000000,0.69137999999999999456434807143523357808589935302734375,1000000,G-3c369d65-168a65bb7c8-LP-5Z-4fd6b,1,Active,MQ
