provider,stream,currency pair,time,bid price,bid volume,ask price,ask volume,guid,tier,status,quote type
LP-3,STRM-3,USDJPY,02.01.2019 00:00:00.583,108.844999999999998863131622783839702606201171875,1000000,108.8509999999999990905052982270717620849609375,1000000,G-3c369d52-168a65ae247-LP-3Z-afca3,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:00.583,108.84600000000000363797880709171295166015625,1000000,108.8509999999999990905052982270717620849609375,1000000,G-3c369d52-168a65ae247-LP-3Z-afca4,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:02.254,108.84600000000000363797880709171295166015625,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-3c369d52-168a65ae8ce-LP-3Z-afca5,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:02.254,108.8479999999999989768184605054557323455810546875,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-3c369d52-168a65ae8ce-LP-3Z-afca6,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:03.412,108.8479999999999989768184605054557323455810546875,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-3c369d52-168a65aed54-LP-3Z-afca7,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:03.412,108.8479999999999989768184605054557323455810546875,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-3c369d52-168a65aed54-LP-3Z-afca8,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:07.912,108.8479999999999989768184605054557323455810546875,1000000,108.8529999999999944293449516408145427703857421875,1000000,G-3c369d52-168a65afee8-LP-3Z-afca9,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:07.912,108.8479999999999989768184605054557323455810546875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-3c369d52-168a65afee8-LP-3Z-afcaa,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:10.909,108.8479999999999989768184605054557323455810546875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-3c369d52-168a65b0a9d-LP-3Z-afcab,1,Active,MQ
LP-3,STRM-3,USDJPY,02.01.2019 00:00:10.909,108.8479999999999989768184605054557323455810546875,1000000,108.852000000000003865352482534945011138916015625,1000000,G-3c369d52-168a65b0a9d-LP-3Z-afcac,1,Active,MQ
